Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
update_academic_info,Chrome 70.0.3538.77,TO UPDATE LOGGED IN USER ACADEMIC INFO,2018-11-12 18:56:31,2018-11-12 18:56:58,26.464s,PASSED
,,,,,,
Test Cases/Login Page,Chrome 70.0.3538.77,,2018-11-12 18:56:32,2018-11-12 18:56:41,9.627s,PASSED
comment,Chrome 70.0.3538.77,,2018-11-12 18:56:32,2018-11-12 18:56:32,0.055s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-12 18:56:32,2018-11-12 18:56:36,3.840s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-12 18:56:36,2018-11-12 18:56:37,1.141s,PASSED
navigateToUrl,Chrome 70.0.3538.77,JIN URL,2018-11-12 18:56:37,2018-11-12 18:56:38,1.121s,PASSED
setText,Chrome 70.0.3538.77,Enter 'Email',2018-11-12 18:56:38,2018-11-12 18:56:40,1.450s,PASSED
setEncryptedText,Chrome 70.0.3538.77,Enter 'Password',2018-11-12 18:56:40,2018-11-12 18:56:40,0.323s,PASSED
click,Chrome 70.0.3538.77,"Click ""Login "" button",2018-11-12 18:56:40,2018-11-12 18:56:40,0.177s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,Verify Sucessful Login ,2018-11-12 18:56:40,2018-11-12 18:56:41,1.117s,PASSED
,,,,,,
Test Cases/Profile,Chrome 70.0.3538.77,Update profile,2018-11-12 18:56:41,2018-11-12 18:56:44,2.364s,PASSED
comment,Chrome 70.0.3538.77,,2018-11-12 18:56:42,2018-11-12 18:56:42,0.005s,PASSED
click,Chrome 70.0.3538.77,Click on drow-arrow icon on top right corner,2018-11-12 18:56:42,2018-11-12 18:56:42,0.591s,PASSED
click,Chrome 70.0.3538.77,Click 'Profile',2018-11-12 18:56:42,2018-11-12 18:56:42,0.241s,PASSED
click,Chrome 70.0.3538.77,Click 'Create',2018-11-12 18:56:42,2018-11-12 18:56:43,0.853s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,Verify profile update page ,2018-11-12 18:56:43,2018-11-12 18:56:44,0.325s,PASSED
,,,,,,
Test Cases/Academic_info,Chrome 70.0.3538.77,UPDATE LOGGED IN USER ACADEMIC INFORMATION,2018-11-12 18:56:44,2018-11-12 18:56:57,13.206s,PASSED
comment,Chrome 70.0.3538.77,,2018-11-12 18:56:44,2018-11-12 18:56:44,0.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 18:56:44,2018-11-12 18:56:44,0.214s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:44,2018-11-12 18:56:45,0.378s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:45,2018-11-12 18:56:45,0.289s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:45,2018-11-12 18:56:45,0.658s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:45,2018-11-12 18:56:46,0.287s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:46,2018-11-12 18:56:46,0.373s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-12 18:56:46,2018-11-12 18:56:51,5.011s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:51,2018-11-12 18:56:51,0.242s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 18:56:51,2018-11-12 18:56:52,0.235s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-12 18:56:52,2018-11-12 18:56:57,5.004s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 18:56:57,2018-11-12 18:56:57,0.145s,PASSED
